ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ParS	3005067	protein homolog model	Resistomes & Variants	5	99.53 - 99.77	YES	NO	Pseudomonas aeruginosa	343.00	0.00	343.00	38.79	499.20	213.74	0	0	0	0	N/A	N/A		1287; 1287; 1287; 1287; 1287	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
Pseudomonas aeruginosa emrE	3004038	protein homolog model	Resistomes & Variants	4	99.09 - 100.0	NO	NO	Pseudomonas aeruginosa	792.00	0.00	792.00	95.60	725.50	184.03	0	0	0	0	N/A	N/A		1017; 873; 456; 678	small multidrug resistance (SMR) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
PDC-97	3006850	protein homolog model	Resistomes & Variants	1	99.24	NO	NO	Pseudomonas aeruginosa	105.00	0.00	105.00	29.08	356.00	192.01	0	0	0	0	N/A	N/A		1224	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
APH(3')-IIb	3002645	protein homolog model	Resistomes & Variants	5	98.51 - 98.88	YES	NO	Pseudomonas aeruginosa	354.00	0.00	354.00	45.35	371.20	188.93	0	0	0	0	N/A	N/A		807; 807; 807; 807; 888	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
vanH gene in vanB cluster	3002943	protein homolog model	Resistomes & Variants	1	41.99	NO	NO	Pseudomonas aeruginosa	422.00	0.00	422.00	100.00	990.00	203.99	0	0	0	0	N/A	N/A		990	vanH; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
AAC(3)-IIb	3002534	protein homolog model	Resistomes & Variants	1	74.91	NO	NO	Pseudomonas aeruginosa	148.00	0.00	148.00	58.91	1207.00	79.41	0	0	0	0	N/A	N/A		2049	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
basS	3003583	protein homolog model	Resistomes & Variants	5	98.95 - 99.79	YES	NO	Pseudomonas aeruginosa	821.00	0.00	821.00	45.26	750.80	208.08	0	0	0	0	N/A	N/A		1434; 1434; 1434; 2118; 1431	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
MexE	3000803	protein homolog model	Resistomes & Variants	5	99.52 - 100.0	YES	NO	Pseudomonas aeruginosa	332.00	0.00	332.00	43.14	538.20	211.80	0	0	0	0	N/A	N/A		1245; 1257; 1245; 1245; 1245	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
MexF	3000804	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Pseudomonas aeruginosa	859.00	0.00	859.00	100.00	3189.00	215.37	0	0	0	0	N/A	N/A		3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
OXA-50	3001796	protein homolog model	Resistomes & Variants	2	97.06 - 99.11	NO	NO	Pseudomonas aeruginosa	163.00	0.00	163.00	47.77	448.50	105.51	0	0	0	0	N/A	N/A		936; 945	OXA beta-lactamase; OXA-50-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
PDC-35	3006719	protein homolog model	Resistomes & Variants	1	97.98	NO	NO	Pseudomonas aeruginosa	32.00	0.00	32.00	10.53	126.00	112.19	0	0	0	0	N/A	N/A		1197	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-457	3006824	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Pseudomonas aeruginosa	72.00	0.00	72.00	17.55	209.00	134.62	0	0	0	0	N/A	N/A		1191	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-374	3006745	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Pseudomonas aeruginosa	15.00	0.00	15.00	26.58	323.00	110.40	0	0	0	0	N/A	N/A		1215	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
qacJ	3007014	protein homolog model	Resistomes & Variants	1	37.25	NO	NO	Pseudomonas aeruginosa	116.00	0.00	116.00	100.00	324.00	188.86	0	0	0	0	N/A	N/A		324	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
PDC-216	3006593	protein homolog model	Resistomes & Variants	1	99.5	NO	NO	Pseudomonas aeruginosa	1.00	0.00	1.00	20.94	250.00	219.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-16	3006538	protein homolog model	Resistomes & Variants	1	99.75	NO	NO	Pseudomonas aeruginosa	1.00	0.00	1.00	18.26	218.00	174.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
OXA-903	3006091	protein homolog model	Resistomes & Variants	1	99.24	YES	NO	Pseudomonas aeruginosa	1.00	0.00	1.00	17.62	139.00	196.00	0	0	0	0	N/A	N/A		789	OXA beta-lactamase; OXA-50-like beta-lactamase	penam	antibiotic inactivation
