ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TEM-193	3001053	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	7.00	0.00	7.00	26.25	226.00	170.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
rmtG	3002668	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	28.93	230.00	166.50	0	0	0	0	N/A	N/A		795	16S rRNA methyltransferase (G1405)	aminoglycoside antibiotic	antibiotic target alteration
OXA-257	3001694	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bereziniae	7.00	0.00	7.00	46.09	383.00	188.29	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-229-like beta-lactamase	carbapenem; penam	antibiotic inactivation
aadA5	3002605	protein homolog model	CARD; Resistomes & Variants	40	88.72 - 100.0	YES	YES	Escherichia coli; Acinetobacter baumannii; Enterobacter hormaechei; Enterobacter kobei; Klebsiella pneumoniae; Salmonella enterica; Serratia marcescens; Enterobacter roggenkampii; Shigella sonnei	236740.00	0.00	236740.00	69.73	548.02	195.95	0	0	0	0	N/A	N/A		789; 789; 684; 789; 789; 789; 786; 789; 789; 768; 834; 789; 789; 789; 789; 774; 717; 792; 789; 789; 789; 789; 1215; 789; 789; 789; 783; 780; 789; 795; 789; 789; 789; 789; 678; 795; 789; 789; 789; 348	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
SHV-60	3001115	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	51.57	444.00	201.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
Erm(35)	3000604	protein homolog model	CARD; Resistomes & Variants	6	74.44 - 100.0	no data	no data	Bacteroides coprosuis; Bacteroides fragilis; Bacteroides ovatus; Parabacteroides distasonis; Phocaeicola dorei; Phocaeicola vulgatus; Bacteroides caccae; Riemerella anatipestifer	1496.00	0.00	1496.00	84.96	680.50	175.35	0	0	0	0	N/A	N/A		801; 801; 801; 801; 801; 801	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CTX-M-13	3001876	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	25.00	0.00	25.00	100.00	876.00	191.92	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
Plasmid-encoded cat (pp-cat)	3002689	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	4.00	0.00	4.00	59.85	395.00	187.75	0	0	0	0	N/A	N/A		660	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
Pseudomonas aeruginosa catB6	3002678	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	23.85	151.00	150.00	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
ACT-27	3001847	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	7.00	0.00	7.00	39.53	453.00	200.29	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-8	3002190	protein homolog model	CARD; Resistomes & Variants	3	97.39 - 100.0	no data	no data	Aeromonas caviae	448.00	0.00	448.00	74.36	856.67	186.13	0	0	0	0	N/A	N/A		1152; 1152; 1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
PER-6	3002368	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas allosaccharophila	42.00	0.00	42.00	100.00	927.00	169.79	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
ACT-4	3001829	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Enterobacter asburiae	30.00	0.00	30.00	57.96	662.50	195.81	0	0	0	0	N/A	N/A		1143; 1143	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-209	3001809	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	1.00	0.00	1.00	18.18	150.00	26.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	penam	antibiotic inactivation
ACT-12	3001834	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	12.00	0.00	12.00	67.54	774.00	199.50	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
EreA2	3002826	protein homolog model	CARD; Resistomes & Variants	4	92.16 - 100.0	no data	YES	Providencia stuartii; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Pseudomonas stutzeri; Morganella morganii; Salmonella enterica	13048.00	0.00	13048.00	70.31	727.75	173.53	0	0	0	0	N/A	N/A		1227; 1257; 1227; 228	macrolide esterase	macrolide antibiotic	antibiotic inactivation
vatE	3002844	protein homolog model	CARD; Resistomes & Variants	2	97.2 - 100.0	no data	no data	Enterococcus faecium; Enterococcus hirae; Lactobacillus crispatus; Lactobacillus johnsonii	6.00	0.00	6.00	64.73	417.50	197.62	0	0	0	0	N/A	N/A		645; 645	streptogramin vat acetyltransferase	streptogramin antibiotic; streptogramin A antibiotic	antibiotic inactivation
GES-2	3002331	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	71.00	0.00	71.00	100.00	864.00	198.75	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA3	3002603	protein homolog model	CARD; Resistomes & Variants	10	98.1 - 100.0	no data	YES	Plasmid NR79; Aeromonas caviae; Acinetobacter indicus; Enterobacter cloacae; Enterobacter roggenkampii; Escherichia coli; Klebsiella pneumoniae	365.00	0.00	365.00	56.51	483.40	176.31	0	0	0	0	N/A	N/A		792; 723; 891; 876; 810; 816; 942; 855; 834; 870	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
QnrB16	3002731	protein homolog model	CARD; Resistomes & Variants	2	98.6 - 100.0	no data	no data	Citrobacter freundii; Klebsiella pneumoniae	33.00	0.00	33.00	73.58	492.00	199.19	0	0	0	0	N/A	N/A		681; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-205	3001483	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1652.00	0.00	1652.00	100.00	801.00	191.33	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
OXA-17	3001412	protein homolog model	CARD; Resistomes & Variants	3	99.62 - 100.0	no data	no data	Klebsiella pneumoniae; Klebsiella quasipneumoniae; Serratia marcescens	23329.00	0.00	23329.00	69.45	592.33	177.77	0	0	0	0	N/A	N/A		801; 801; 909	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
ACT-3	3001823	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Klebsiella pneumoniae; Enterobacter asburiae	8.00	0.00	8.00	40.88	468.50	200.38	0	0	0	0	N/A	N/A		1146; 1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
OXA-10	3001405	protein homolog model	CARD; Resistomes & Variants	6	99.62 - 100.0	no data	no data	Escherichia coli; Enterobacter hormaechei; Pseudomonas aeruginosa	61814.00	0.00	61814.00	69.75	562.67	193.13	0	0	0	0	N/A	N/A		801; 801; 825; 801; 801; 801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
PER-3	3002365	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	22.00	0.00	22.00	83.39	773.00	196.14	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
OXA-101	3001439	protein homolog model	CARD; Resistomes & Variants	4	99.62 - 100.0	no data	no data	Citrobacter freundii; Pseudomonas aeruginosa	4997.00	0.00	4997.00	78.62	665.50	194.02	0	0	0	0	N/A	N/A		801; 801; 822; 936	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
cphA5	3003101	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas salmonicida	2.00	0.00	2.00	38.82	297.00	185.00	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
CTX-M-16	3001879	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	51.94	455.00	179.86	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
OXA-74	3001798	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	0.00	9.00	69.41	556.00	200.89	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
CTX-M-152	3002009	protein homolog model	CARD	1	100.0	no data	no data	Kluyvera sp.	35.00	0.00	35.00	85.68	748.00	194.57	0	0	0	0	N/A	N/A		873	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
IMP-13	3002204	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	0.00	8.00	74.63	553.00	193.62	0	0	0	0	N/A	N/A		741	IMP beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
CTX-M-53	3001915	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	9.00	0.00	9.00	67.24	589.00	192.33	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CMY-78	3002091	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	0.00	4.00	52.44	601.00	200.25	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
MIR-14	3002179	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	3.00	0.00	3.00	28.53	327.00	170.33	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
ACT-23	3001828	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	0.00	4.00	33.42	383.00	201.00	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
CTX-M-2	3001865	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	12.00	0.00	12.00	87.44	766.00	199.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-5	3001868	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	25.00	0.00	25.00	93.72	821.00	190.32	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
GES-18	3002347	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	0.00	9.00	70.14	606.00	199.78	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-34	3001428	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	37.00	0.00	37.00	96.24	742.00	190.46	0	0	0	0	N/A	N/A		771	OXA beta-lactamase	penam	antibiotic inactivation
AQU-1	3002993	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas dhakensis	151.00	0.00	151.00	45.14	516.00	161.56	0	0	0	0	N/A	N/A		1143	AQU beta-lactamase	cephalosporin	antibiotic inactivation
FOX-4	3002158	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	499.00	0.00	499.00	99.74	1146.00	190.28	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
OXA-415	3001606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	85.00	0.00	85.00	99.15	821.00	198.64	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-2-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
GES-24	3002353	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	80.00	0.00	80.00	69.44	600.00	198.75	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrB35	3002750	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	22.00	0.00	22.00	47.60	307.00	151.86	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-56	3001795	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	46.32	371.00	200.75	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
aadA11	3002611	protein homolog model	CARD; Resistomes & Variants	4	99.29 - 100.0	no data	no data	Pseudomonas aeruginosa; Enterobacter hormaechei; Klebsiella michiganensis; Serratia marcescens	1819.00	0.00	1819.00	74.84	628.75	187.82	0	0	0	0	N/A	N/A		846; 846; 846; 825	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CTX-M-12	3001875	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	111.00	0.00	111.00	100.00	876.00	194.37	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
OXA-334	3001522	protein homolog model	CARD; Resistomes & Variants	5	95.99 - 100.0	YES	no data	Acinetobacter johnsonii	376.00	0.00	376.00	72.39	597.20	189.63	0	0	0	0	N/A	N/A		825; 825; 825; 825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
ACT-6	3001825	protein homolog model	CARD; Resistomes & Variants	3	97.11 - 100.0	YES	no data	Klebsiella pneumoniae; Enterobacter asburiae	11.00	0.00	11.00	34.50	395.33	188.15	0	0	0	0	N/A	N/A		1146; 1146; 1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
AAC(6')-Ib-cr1	3002547	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	2.00	0.00	2.00	52.07	289.00	197.00	0	0	0	0	N/A	N/A		555	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
ErmY	3002825	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	4.00	0.00	4.00	57.69	424.00	186.75	0	0	0	0	N/A	N/A		735	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
OXA-14	3001409	protein homolog model	CARD; Resistomes & Variants	2	99.25 - 100.0	no data	no data	Pseudomonas aeruginosa	14.00	0.00	14.00	61.25	490.00	185.94	0	0	0	0	N/A	N/A		801; 798	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(M)	3000186	protein homolog model	CARD; Resistomes & Variants	123	90.77 - 100.0	YES	YES	Erysipelothrix rhusiopathiae; Anaerostipes hadrus; Enterococcus avium; Listeria monocytogenes; Staphylococcus aureus; Streptococcus agalactiae; Streptococcus pyogenes; Anaerococcus mediterraneensis; Aliarcobacter butzleri; Clostridium perfringens; Enterococcus faecalis; Streptococcus pneumoniae; Clostridium sporogenes; Enterococcus faecium; Enterococcus hirae; Fusobacterium necrophorum; Streptococcus canis; Streptococcus dysgalactiae; Streptococcus gallolyticus; Streptococcus lutetiensis; Streptococcus suis; Listeria innocua; Klebsiella pneumoniae; Jeotgalibaca porci; Lactococcus garvieae; Staphylococcus hominis; Staphylococcus pseudintermedius; Streptococcus porcinus; Streptococcus uberis; Streptococcus cristatus; Streptococcus gordonii; Streptococcus intermedius; Streptococcus mitis; Streptococcus sanguinis; Fusobacterium nucleatum; Streptococcus anginosus; Streptococcus constellatus; Gardnerella vaginalis; Lactobacillus iners; Parvimonas micra; Peptoniphilus harei; Streptococcus pseudopneumoniae; Clostridioides difficile; Erysipelatoclostridium ramosum; Gemella morbillorum; Escherichia coli; Shigella sonnei; Staphylococcus simulans; Streptococcus pasteurianus; Ligilactobacillus animalis; Gemella haemolysans	48657.00	0.00	48657.00	38.71	705.54	197.29	0	0	0	0	N/A	N/A		1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 867; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 768; 1920; 1935; 723; 1935; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1935; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1926; 1920; 1248; 1548; 1920; 1920; 1920; 1920; 1920; 1173; 1926; 1920; 1920; 1920; 1920; 1920; 1920; 753; 687; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 2022; 1920; 1920; 1920; 1920; 1920; 1794; 1920; 1920; 1920; 1920; 1920; 2022; 1920; 759; 1935; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 669; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1926; 945; 903	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
tet(36)	3000197	protein homolog model	CARD; Resistomes & Variants	2	93.09 - 100.0	no data	no data	Bacteroides coprosuis; Elizabethkingia miricola	23.00	0.00	23.00	32.64	627.00	184.01	0	0	0	0	N/A	N/A		1923; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
SHV-5	3001064	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Klebsiella pneumoniae	17.00	0.00	17.00	55.93	481.50	199.82	0	0	0	0	N/A	N/A		861; 861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrS2	3002791	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	YES	Salmonella enterica; Escherichia coli; Vibrio parahaemolyticus	11724.00	0.00	11724.00	65.10	427.67	194.18	0	0	0	0	N/A	N/A		657; 657; 657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-20	3001415	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	277.00	0.00	277.00	100.00	801.00	187.24	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam	antibiotic inactivation
LEN-7	3002457	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella variicola	4.00	0.00	4.00	36.47	314.00	200.50	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
OXA-72	3001705	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	533.00	0.00	533.00	100.00	828.00	195.51	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-24-like beta-lactamase	carbapenem; penam	antibiotic inactivation
ACT-13	3001835	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	11.00	0.00	11.00	77.92	893.00	191.45	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
EreB	3000363	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	4.52	57.00	93.00	0	0	0	0	N/A	N/A		1260	macrolide esterase	macrolide antibiotic	antibiotic inactivation
vanS gene in vanA cluster	3002931	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	82.00	0.00	82.00	100.00	1155.00	195.93	0	0	0	0	N/A	N/A		1155	vanS; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
OXA-47	3001781	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	54.03	449.00	200.40	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
dfrB2	3003021	protein homolog model	CARD; Resistomes & Variants	2	97.44 - 100.0	no data	no data	uncultured bacterium; Pseudomonas aeruginosa	3.00	0.00	3.00	66.25	157.00	198.00	0	0	0	0	N/A	N/A		237; 237	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
FosA4	3003210	protein homolog model	CARD; Resistomes & Variants	2	73.19 - 100.0	no data	no data	Escherichia coli; Enterobacter hormaechei	21.00	0.00	21.00	86.65	362.50	175.93	0	0	0	0	N/A	N/A		417; 420	fosfomycin thiol transferase	phosphonic acid antibiotic	antibiotic inactivation
QnrA1	3002707	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Klebsiella pneumoniae; Enterobacter hormaechei	58.00	0.00	58.00	89.85	603.50	194.49	0	0	0	0	N/A	N/A		657; 684	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CMY-82	3002095	protein homolog model	CARD; Resistomes & Variants	2	99.48 - 100.0	no data	no data	Citrobacter freundii	41.00	0.00	41.00	68.94	790.00	197.46	0	0	0	0	N/A	N/A		1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
dfrA1	3002854	protein homolog model	CARD; Resistomes & Variants	7	98.72 - 100.0	YES	YES	Klebsiella oxytoca; Acinetobacter baumannii; Klebsiella pneumoniae; Enterobacter hormaechei; Proteus mirabilis; Acinetobacter lwoffii; Acinetobacter pittii; Acinetobacter towneri; Actinobacillus pleuropneumoniae; Aeromonas caviae; Klebsiella quasipneumoniae; Aeromonas hydrophila; Aeromonas veronii; Alcaligenes faecalis; Burkholderia cenocepacia; Citrobacter freundii; Serratia marcescens; Providencia rettgeri; Citrobacter portucalensis; Citrobacter werkmanii; Corynebacterium diphtheriae; Klebsiella michiganensis; Enterobacter asburiae; Enterobacter cloacae; Escherichia coli; Enterobacter kobei; Enterobacter roggenkampii; Escherichia albertii; Shigella flexneri; Pseudomonas aeruginosa; Vibrio cholerae; Morganella morganii; Escherichia fergusonii; Klebsiella aerogenes; Shigella dysenteriae; Proteus vulgaris; Laribacter hongkongensis; Pasteurella multocida; Plesiomonas shigelloides; Proteus columbae; Proteus penneri; Providencia alcalifaciens; Providencia heimbachae; Providencia stuartii; Pseudomonas stutzeri; Salmonella enterica; Serratia liquefaciens; Shewanella putrefaciens; Shigella boydii; Shigella sonnei; Vibrio vulnificus; Yersinia enterocolitica	929.00	0.00	929.00	72.95	511.00	174.51	0	0	0	0	N/A	N/A		474; 474; 474; 609; 969; 978; 888	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
CMY-76	3002089	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	12.00	0.00	12.00	73.21	839.00	200.67	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CTX-M-15	3001878	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Escherichia coli; Klebsiella pneumoniae	9.00	0.00	9.00	33.39	292.50	198.00	0	0	0	0	N/A	N/A		876; 876	CTX-M beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-60	3000929	protein homolog model	CARD	1	100.0	no data	no data	Providencia stuartii	3.00	0.00	3.00	19.28	166.00	193.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
dfrA15	3003013	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	46.00	0.00	46.00	100.00	474.00	193.89	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
msrC	3002819	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Enterococcus faecium	185.00	0.00	185.00	74.03	1095.00	186.11	0	0	0	0	N/A	N/A		1479; 1479	msr-type ABC-F protein	macrolide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target protection
aadA13	3002613	protein homolog model	CARD; Resistomes & Variants	3	98.47 - 100.0	no data	no data	Pseudomonas aeruginosa; Escherichia coli; Enterobacter hormaechei	2140.00	0.00	2140.00	68.65	552.00	185.26	0	0	0	0	N/A	N/A		798; 786; 816	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib7	3002578	protein homolog model	CARD; Resistomes & Variants	7	93.51 - 100.0	no data	YES	Salmonella enterica; Acinetobacter baumannii; Escherichia coli; Pseudomonas aeruginosa; Providencia rettgeri	4490.00	0.00	4490.00	70.27	538.14	187.94	0	0	0	0	N/A	N/A		786; 726; 786; 789; 786; 723; 786	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
FONA-2	3004789	protein homolog model	CARD	1	100.0	no data	no data	Serratia fonticola	2.00	0.00	2.00	26.24	233.00	192.50	0	0	0	0	N/A	N/A		888	FONA beta-lactamase	penam	antibiotic inactivation
lnuE	3003762	protein homolog model	CARD	1	100.0	no data	no data	synthetic construct	4.00	0.00	4.00	57.66	301.00	199.50	0	0	0	0	N/A	N/A		522	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
vanR gene in vanI cluster	3003728	protein homolog model	CARD	1	100.0	no data	no data	Desulfitobacterium hafniense	104.00	0.00	104.00	91.13	637.00	140.22	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
optrA	3003746	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	29.00	0.00	29.00	81.61	1606.00	196.45	0	0	0	0	N/A	N/A		1968	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	oxazolidinone antibiotic; phenicol antibiotic	antibiotic target protection
MOX-9	3002191	protein homolog model	CARD; Resistomes & Variants	2	99.74 - 100.0	no data	YES	Citrobacter freundii; Aeromonas veronii	19471.00	0.00	19471.00	100.00	1155.00	187.02	0	0	0	0	N/A	N/A		1152; 1158	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
LEN-26	3002474	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	22.00	0.00	22.00	100.00	861.00	198.91	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
AAC(6')-Il	3004635	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Klebsiella aerogenes; Pseudomonas aeruginosa	231.00	0.00	231.00	80.83	371.00	197.36	0	0	0	0	N/A	N/A		459; 459	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
dfrA6 from Proteus mirabilis	3004644	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	10.00	0.00	10.00	85.65	406.00	191.90	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
