ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
adeF	3000777	protein homolog model	Resistomes & Variants	332	40.44 - 99.65	YES	YES	Aeromonas hydrophila; Aeromonas caviae; Acinetobacter johnsonii; Aeromonas enteropelogenes; Alistipes putredinis; Acinetobacter calcoaceticus; Aliarcobacter butzleri; Achromobacter xylosoxidans; Acinetobacter junii; Acinetobacter baumannii; Aeromonas veronii; Comamonas testosteroni; Delftia tsuruhatensis; Chryseobacterium nakagawai; Bordetella bronchiseptica; Bacteroides ovatus; Cronobacter dublinensis; Bordetella hinzii; Bacteroides thetaiotaomicron; Burkholderia multivorans; Butyricimonas faecalis; Bordetella petrii; Burkholderia cenocepacia; Bordetella pertussis; Burkholderia ambifaria; Bacteroides fragilis; Citrobacter amalonaticus; Burkholderia lata; Enterobacter cloacae; Phocaeicola massiliensis; Phocaeicola vulgatus; Methylorubrum populi; Pseudomonas stutzeri; Pseudomonas koreensis; Moraxella osloensis; Klebsiella pneumoniae; Pseudomonas putida; Pseudomonas aeruginosa; Shewanella putrefaciens; Raoultella planticola; Xanthomonas campestris; Enterobacter roggenkampii; Pseudomonas monteilii; Pseudomonas chlororaphis; Ralstonia pickettii; Yersinia canariae; Pseudomonas brassicacearum; Phocaeicola dorei; Rhizobium leguminosarum; Inquilinus limosus; Pseudomonas fluorescens; Pseudomonas synxantha; Yersinia pestis; Klebsiella quasipneumoniae; Pseudomonas mendocina; Leclercia adecarboxylata; Orrella dioscoreae; Stenotrophomonas maltophilia; Ralstonia solanacearum; Pseudomonas syringae; Serratia marcescens; Rhodopseudomonas palustris; Laribacter hongkongensis; Nitrosomonas europaea; Ralstonia mannitolilytica; Dechloromonas aromatica	3080.00	0.00	3080.00	12.53	399.30	156.78	0	0	0	0	N/A	N/A		3195; 2364; 3150; 3150; 3150; 3150; 3150; 3150; 3129; 3111; 3177; 3180; 3180; 3150; 3150; 3195; 3150; 3150; 3150; 3150; 3105; 3099; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3216; 3162; 3216; 3183; 3216; 3216; 3183; 3216; 3216; 3165; 3174; 3177; 3165; 2466; 1806; 3150; 3150; 3105; 3150; 3150; 3150; 3150; 3105; 3150; 3105; 3168; 3150; 3150; 3105; 3150; 3231; 3231; 3231; 3231; 3231; 3231; 3252; 3252; 3252; 3156; 3252; 3156; 3156; 3186; 3186; 3180; 3180; 3186; 3150; 3105; 3105; 3162; 3171; 3186; 3204; 3258; 3105; 3105; 3249; 3099; 3210; 3186; 3186; 3174; 3252; 3201; 3201; 3180; 3180; 3147; 3114; 3192; 3153; 3147; 3099; 3099; 3117; 3117; 3102; 3225; 3171; 3171; 3171; 3135; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3135; 3171; 3171; 3171; 3180; 3099; 3264; 3114; 3249; 3153; 3117; 3180; 3153; 3129; 3153; 3162; 3153; 3180; 3105; 3180; 3153; 3153; 3123; 3153; 3180; 3156; 3153; 3153; 3180; 3153; 3180; 3180; 3180; 3153; 3180; 3180; 3153; 3129; 3180; 3180; 3180; 3153; 3180; 3153; 3159; 3135; 3150; 3135; 3135; 3177; 3159; 3159; 3135; 3177; 3114; 3135; 3150; 3171; 3177; 3135; 3153; 3153; 3153; 3129; 3147; 3180; 3147; 3180; 3159; 3144; 3141; 3180; 3174; 3207; 3153; 3099; 3165; 3165; 3099; 3099; 3165; 3165; 3117; 3102; 3186; 3168; 3147; 3165; 3210; 3183; 3153; 3162; 3162; 4776; 3090; 3099; 3099; 3195; 3165; 3162; 3099; 3150; 3180; 3180; 3162; 3150; 3162; 3093; 3153; 3165; 3180; 3090; 3150; 3180; 3168; 3183; 3168; 3162; 3165; 3099; 3099; 3165; 3165; 3099; 3210; 3162; 3099; 3153; 3114; 3153; 3144; 3138; 3180; 3144; 3180; 3138; 3180; 3180; 3135; 3138; 3180; 3144; 3180; 3135; 3147; 3180; 3138; 3135; 3144; 3141; 3114; 3171; 3207; 2070; 3189; 2784; 3171; 3138; 3177; 3153; 3144; 4329; 2796; 4479; 3171; 3171; 3171; 3126; 3162; 3156; 3207; 3156; 3090; 3180; 3093; 3147; 3162; 3147; 3135; 3147; 3135; 3135; 3144; 3132; 3129; 3135; 3237; 3237; 3198; 3198; 3159; 3147; 3153; 3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
rsmA	3005069	protein homolog model	Resistomes & Variants	11	85.25 - 98.36	YES	NO	Aeromonas hydrophila; Aeromonas enteropelogenes; Aeromonas veronii; Citrobacter amalonaticus; Pseudomonas stutzeri; Escherichia coli; Shewanella putrefaciens; Enterobacter hormaechei; Yersinia pestis	15.00	0.00	15.00	49.22	96.18	147.26	0	0	0	0	N/A	N/A		189; 189; 189; 189; 186; 186; 186; 192; 198; 243; 228	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
imiH	3003094	protein homolog model	Resistomes & Variants	2	94.86 - 94.88	YES	NO	Aeromonas hydrophila	4.00	0.00	4.00	20.18	154.00	163.00	0	0	0	0	N/A	N/A		765; 762	CphA beta-lactamase	carbapenem	antibiotic inactivation
CepS	3003553	protein homolog model	Resistomes & Variants	1	95.55	YES	NO	Aeromonas hydrophila	1.00	0.00	1.00	11.87	151.00	162.00	0	0	0	0	N/A	N/A		1272	CepS beta-lactamase	cephalosporin	antibiotic inactivation
AAC(6')-Ib9	3002580	protein homolog model	Resistomes & Variants	4	95.17 - 100.0	NO	NO	Aeromonas hydrophila; Klebsiella pneumoniae; Pseudomonas aeruginosa	470.00	0.00	470.00	32.63	231.00	143.14	0	0	0	0	N/A	N/A		750; 753; 642; 627	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
cphA3	3003093	protein homolog model	Resistomes & Variants	2	96.85 - 98.82	NO	NO	Aeromonas hydrophila; Aeromonas veronii	2.00	0.00	2.00	19.74	151.00	194.50	0	0	0	0	N/A	N/A		765; 765	CphA beta-lactamase	carbapenem	antibiotic inactivation
tet(C)	3000167	protein homolog model	Resistomes & Variants	5	76.37 - 99.75	YES	NO	Aeromonas hydrophila; Chlamydia suis; Chlamydia trachomatis; Escherichia coli; Klebsiella pneumoniae; Enterobacter hormaechei	136.00	0.00	136.00	41.28	834.20	187.91	0	0	0	0	N/A	N/A		1191; 1191; 3471; 1356; 1191	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
vanW gene in vanG cluster	3002965	protein homolog model	Resistomes & Variants	16	31.56 - 32.38	YES	NO	Acinetobacter johnsonii	70.00	0.00	70.00	36.33	323.50	191.04	0	0	0	0	N/A	N/A		882; 915; 882; 915; 915; 882; 882; 915; 882; 915; 882; 882; 882; 882; 915; 882	vanW; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
qacJ	3007014	protein homolog model	Resistomes & Variants	27	33.98 - 64.06	YES	NO	Acinetobacter johnsonii; Comamonas testosteroni; Elizabethkingia anophelis; Providencia alcalifaciens; Escherichia coli; Moraxella osloensis; Gemella haemolysans; Streptococcus agalactiae; Streptococcus anginosus; Streptococcus gordonii; Streptococcus mitis; Streptococcus pseudopneumoniae; Salmonella enterica; Raoultella planticola; Enterococcus faecalis; Listeria monocytogenes; Enterobacter hormaechei; Pseudomonas aeruginosa; Staphylococcus aureus	122.00	0.00	122.00	52.89	200.85	163.85	0	0	0	0	N/A	N/A		330; 366; 366; 330; 366; 366; 345; 366; 330; 330; 330; 366; 438; 330; 327; 423; 627; 345; 345; 327; 321; 330; 384; 513; 402; 462; 447	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
OXA-334	3001522	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter johnsonii	2.00	0.00	2.00	36.36	300.00	196.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-651	3005867	protein homolog model	Resistomes & Variants	1	99.27	NO	NO	Acinetobacter johnsonii	2.00	0.00	2.00	36.61	302.00	201.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-644	3005864	protein homolog model	Resistomes & Variants	2	96.35 - 97.81	YES	NO	Acinetobacter johnsonii	6.00	0.00	6.00	35.33	291.50	193.50	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	11	95.65 - 99.63	YES	YES	Acinetobacter baumannii; Acinetobacter johnsonii; Acinetobacter pittii; Acinetobacter radioresistens; Acinetobacter towneri; Acinetobacter wuhouensis; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Pseudomonas aeruginosa	993.00	0.00	993.00	29.80	355.27	146.21	0	0	0	0	N/A	N/A		840; 855; 903; 909; 1035; 912; 1881; 2496; 1344; 1485; 984	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-309	3001504	protein homolog model	Resistomes & Variants	1	96.72	NO	NO	Acinetobacter johnsonii	1.00	0.00	1.00	18.30	151.00	201.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
qacEdelta1	3005010	protein homolog model	Resistomes & Variants	2	97.25 - 99.13	NO	YES	Aeromonas caviae; Escherichia coli	6.00	0.00	6.00	24.60	150.00	160.12	0	0	0	0	N/A	N/A		360; 990	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
OXA-504	3005734	protein homolog model	Resistomes & Variants	3	93.18 - 99.24	NO	NO	Aeromonas caviae	8.00	0.00	8.00	35.81	284.67	178.40	0	0	0	0	N/A	N/A		795; 795; 795	OXA beta-lactamase	penam	antibiotic inactivation
aadA3	3002603	protein homolog model	Resistomes & Variants	2	98.48 - 100.0	NO	NO	Aeromonas caviae; Enterobacter cloacae; Enterobacter roggenkampii	58.00	0.00	58.00	20.58	164.50	122.83	0	0	0	0	N/A	N/A		723; 876	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tet(E)	3000173	protein homolog model	Resistomes & Variants	1	99.75	NO	NO	Aeromonas caviae	2.00	0.00	2.00	18.54	228.00	186.50	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
FosG	3007368	protein homolog model	Resistomes & Variants	1	57.25	YES	NO	Aeromonas caviae	50.00	0.00	50.00	31.43	149.00	134.88	0	0	0	0	N/A	N/A		474	fosfomycin thiol transferase	phosphonic acid antibiotic	antibiotic inactivation
AAC(6')-Ib8	3002579	protein homolog model	Resistomes & Variants	2	97.96 - 98.9	NO	NO	Aeromonas caviae; Pseudomonas aeruginosa	6.00	0.00	6.00	20.77	132.00	135.00	0	0	0	0	N/A	N/A		693; 612	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-420	3003116	protein homolog model	Resistomes & Variants	1	99.22	NO	NO	Acinetobacter towneri	1174.00	0.00	1174.00	51.28	580.00	161.89	0	0	0	0	N/A	N/A		1131	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penam	antibiotic inactivation
ErmB	3000375	protein homolog model	Resistomes & Variants	9	96.28 - 99.18	NO	YES	Acinetobacter baumannii; Acinetobacter towneri; Streptococcus agalactiae; Streptococcus pyogenes; Escherichia coli; Enterococcus faecium; Streptococcus suis; Enterococcus faecalis	128.00	0.00	128.00	39.44	316.78	160.60	0	0	0	0	N/A	N/A		753; 810; 810; 807; 723; 792; 795; 768; 855	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
vanH gene in vanB cluster	3002943	protein homolog model	Resistomes & Variants	4	35.99 - 39.49	NO	NO	Alistipes putredinis; Pseudomonas stutzeri; Pseudomonas putida	25.00	0.00	25.00	38.36	379.50	99.91	0	0	0	0	N/A	N/A		996; 987; 990; 990	vanH; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
OXA-464	3003620	protein homolog model	Resistomes & Variants	5	96.47 - 98.81	NO	NO	Aliarcobacter butzleri	17.00	0.00	17.00	38.40	293.00	128.12	0	0	0	0	N/A	N/A		762; 768; 762; 762; 762	OXA beta-lactamase	penam	antibiotic inactivation
EreA	3000361	protein homolog model	Resistomes & Variants	1	98.77	NO	NO	Aliarcobacter butzleri	3.00	0.00	3.00	9.69	123.00	118.33	0	0	0	0	N/A	N/A		1269	macrolide esterase	macrolide antibiotic	antibiotic inactivation
AxyY	3004144	protein homolog model	Resistomes & Variants	1	98.47	NO	NO	Achromobacter xylosoxidans	114.00	0.00	114.00	23.77	746.00	137.11	0	0	0	0	N/A	N/A		3138	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin	antibiotic efflux
Acinetobacter baumannii AmvA	3004577	protein homolog model	Resistomes & Variants	4	95.73 - 98.98	NO	NO	Acinetobacter pittii; Acinetobacter baumannii	1137.00	0.00	1137.00	10.19	153.25	121.37	0	0	0	0	N/A	N/A		1509; 1419; 1497; 1590	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; disinfecting agents and antiseptics	antibiotic efflux
ADC-18	3003862	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter pittii	3.00	0.00	3.00	5.51	64.00	53.00	0	0	0	0	N/A	N/A		1161	ADC beta-lactamase without carbapenemase activity	cephalosporin	antibiotic inactivation
tet(X)	3000205	protein homolog model	Resistomes & Variants	2	99.23 - 99.48	YES	YES	Acinetobacter pittii; Bacteroides ovatus; Bacteroides thetaiotaomicron; Chryseobacterium taklimakanense; Elizabethkingia anophelis; Myroides odoratimimus; Myroides phaeus; Phocaeicola dorei; Phocaeicola vulgatus	15.00	0.00	15.00	51.45	600.50	183.67	0	0	0	0	N/A	N/A		1167; 1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
adeI	3000780	protein homolog model	Resistomes & Variants	2	100.0	NO	NO	Acinetobacter baumannii	10.00	0.00	10.00	26.54	332.00	146.43	0	0	0	0	N/A	N/A		1251; 1251	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
OXA-58	3001611	protein homolog model	Resistomes & Variants	1	98.92	NO	YES	Acinetobacter baumannii	42.00	0.00	42.00	22.02	218.00	151.10	0	0	0	0	N/A	N/A		990	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penam	antibiotic inactivation
tet(B)	3000166	protein homolog model	Resistomes & Variants	2	99.5	NO	NO	Acinetobacter baumannii	1108.00	0.00	1108.00	14.79	190.50	137.38	0	0	0	0	N/A	N/A		1335; 1224	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AAC(3)-IIe	3004621	protein homolog model	Resistomes & Variants	4	98.94 - 98.95	NO	YES	Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae	50.00	0.00	50.00	24.16	243.75	118.15	0	0	0	0	N/A	N/A		954; 852; 1047; 984	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
adeK	3000782	protein homolog model	Resistomes & Variants	5	100.0	YES	NO	Acinetobacter baumannii	45.00	0.00	45.00	22.65	329.60	110.50	0	0	0	0	N/A	N/A		1455; 1455; 1455; 1455; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
CARB-3	3002242	protein homolog model	Resistomes & Variants	1	99.67	NO	YES	Acinetobacter baumannii; Proteus mirabilis; Salmonella enterica	7.00	0.00	7.00	24.93	285.00	136.43	0	0	0	0	N/A	N/A		1143	CARB beta-lactamase	penam	antibiotic inactivation
ADC-53	3006433	protein homolog model	Resistomes & Variants	1	99.22	NO	NO	Acinetobacter baumannii	510.00	0.00	510.00	17.48	215.00	151.99	0	0	0	0	N/A	N/A		1230	ADC beta-lactamases pending classification for carbapenemase activity	cephalosporin	antibiotic inactivation
ANT(2'')-Ia	3000230	protein homolog model	Resistomes & Variants	2	97.56 - 97.97	NO	YES	Acinetobacter baumannii; Providencia heimbachae	16.00	0.00	16.00	33.70	241.50	155.35	0	0	0	0	N/A	N/A		582; 789	ANT(2'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(3)-Ia	3002528	protein homolog model	Resistomes & Variants	2	97.4 - 98.7	NO	NO	Acinetobacter baumannii; Klebsiella pneumoniae	10.00	0.00	10.00	64.21	359.00	169.21	0	0	0	0	N/A	N/A		687; 465	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
ANT(3'')-IIc	3004091	protein homolog model	Resistomes & Variants	3	67.9 - 93.39	NO	NO	Acinetobacter baumannii	124.00	0.00	124.00	16.73	120.67	155.35	0	0	0	0	N/A	N/A		786; 795; 501	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CARB-16	3002255	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	4.00	0.00	4.00	52.06	467.00	198.75	0	0	0	0	N/A	N/A		897	CARB beta-lactamase	penam	antibiotic inactivation
BRP(MBL)	3001205	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	203.00	0.00	203.00	63.51	322.00	180.09	0	0	0	0	N/A	N/A		507	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
OXA-371	3001557	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	86.00	0.00	86.00	18.79	159.00	130.85	0	0	0	0	N/A	N/A		846	OXA beta-lactamase; OXA-51-like beta-lactamase	carbapenem; penam	antibiotic inactivation
LpsB	3005051	protein homolog model	Resistomes & Variants	1	97.8	NO	NO	Acinetobacter baumannii	42.00	0.00	42.00	14.44	165.00	121.83	0	0	0	0	N/A	N/A		1143	Intrinsic peptide antibiotic resistant Lps	peptide antibiotic	reduced permeability to antibiotic
AAC(6')-Ir	3002561	protein homolog model	Resistomes & Variants	1	94.52	NO	NO	Acinetobacter baumannii	1.00	0.00	1.00	34.24	151.00	156.00	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
adeJ	3000781	protein homolog model	Resistomes & Variants	2	99.91	NO	NO	Acinetobacter baumannii	9.00	0.00	9.00	13.54	430.00	135.43	0	0	0	0	N/A	N/A		3177; 3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
sul2	3000412	protein homolog model	Resistomes & Variants	1	99.63	NO	NO	Acinetobacter baumannii	232.00	0.00	232.00	58.36	527.00	154.88	0	0	0	0	N/A	N/A		903	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
aadA	3002601	protein homolog model	Resistomes & Variants	1	99.58	YES	NO	Acinetobacter baumannii	2.00	0.00	2.00	36.47	302.00	199.50	0	0	0	0	N/A	N/A		828	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
adeN	3000559	protein homolog model	Resistomes & Variants	1	99.08	NO	NO	Acinetobacter baumannii	5.00	0.00	5.00	19.67	144.00	151.00	0	0	0	0	N/A	N/A		732	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
OXA-66	3001615	protein homolog model	Resistomes & Variants	1	98.18	NO	NO	Acinetobacter baumannii	19.00	0.00	19.00	9.82	81.00	81.32	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-51-like beta-lactamase	carbapenem; penam	antibiotic inactivation
abeS	3000768	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Acinetobacter baumannii	25.00	0.00	25.00	51.15	201.00	139.60	0	0	0	0	N/A	N/A		393	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminocoumarin antibiotic	antibiotic efflux
OXA-912	3006099	protein homolog model	Resistomes & Variants	3	97.34 - 98.85	YES	NO	Aeromonas veronii	6.00	0.00	6.00	16.35	130.00	152.17	0	0	0	0	N/A	N/A		795; 795; 795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
OXA-726	3005931	protein homolog model	Resistomes & Variants	1	95.45	YES	NO	Aeromonas veronii	2.00	0.00	2.00	28.68	228.00	197.50	0	0	0	0	N/A	N/A		795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
MCR-3.36	3007257	protein homolog model	Resistomes & Variants	1	98.52	NO	NO	Aeromonas veronii	2.00	0.00	2.00	13.19	214.00	167.50	0	0	0	0	N/A	N/A		1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
FOX-7	3002160	protein homolog model	Resistomes & Variants	1	96.86	YES	NO	Aeromonas veronii	1.00	0.00	1.00	13.14	151.00	201.00	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
tet(45)	3003196	protein homolog model	Resistomes & Variants	2	74.93 - 89.5	NO	NO	Bacillus cereus; Enterococcus faecalis	22.00	0.00	22.00	8.25	95.50	110.09	0	0	0	0	N/A	N/A		1377; 1131	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(O)	3000190	protein homolog model	Resistomes & Variants	5	90.12 - 97.87	YES	NO	Campylobacter jejuni; Campylobacter coli; Bifidobacterium breve; Enterococcus faecium; Streptococcus suis	21.00	0.00	21.00	19.18	364.20	174.48	0	0	0	0	N/A	N/A		1680; 2691; 1467; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
Bifidobacterium bifidum ileS conferring resistance to mupirocin	3003730	protein homolog model	Resistomes & Variants	4	99.01 - 99.73	NO	NO	Bifidobacterium bifidum	37.00	0.00	37.00	24.17	804.25	140.38	0	0	0	0	N/A	N/A		3327; 3327; 3327; 3327	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	mupirocin-like antibiotic	antibiotic target alteration
tet(W)	3000194	protein homolog model	Resistomes & Variants	5	95.85 - 100.0	YES	NO	Bifidobacterium bifidum; Bifidobacterium longum; Escherichia coli; Faecalibacterium prausnitzii; Eggerthella lenta	28.00	0.00	28.00	27.43	535.80	196.26	0	0	0	0	N/A	N/A		1920; 2082; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
mphM	3003767	protein homolog model	Resistomes & Variants	1	88.26	NO	NO	Bacillus thuringiensis	1.00	0.00	1.00	2.42	22.00	67.00	0	0	0	0	N/A	N/A		909	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
Bla2	3004189	protein homolog model	Resistomes & Variants	1	93.75	YES	NO	Bacillus thuringiensis	1.00	0.00	1.00	2.46	19.00	47.00	0	0	0	0	N/A	N/A		771	subclass B1 Bacillus anthracis Bla beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
arr-2	3002847	protein homolog model	Resistomes & Variants	1	99.33	NO	NO	Citrobacter werkmanii	10.00	0.00	10.00	63.51	442.00	158.30	0	0	0	0	N/A	N/A		696	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
emrB	3000074	protein homolog model	Resistomes & Variants	3	93.79 - 100.0	YES	NO	Citrobacter koseri; Escherichia coli; Enterobacter cancerogenus	36.00	0.00	36.00	6.95	107.67	148.53	0	0	0	0	N/A	N/A		1539; 1560; 1548	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
clbA	3002814	protein homolog model	Resistomes & Variants	1	92.26	YES	NO	Bacillus amyloliquefaciens; Bacillus velezensis	1.00	0.00	1.00	1.71	18.00	34.00	0	0	0	0	N/A	N/A		1050	Cfr 23S ribosomal RNA methyltransferase	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic	antibiotic target alteration
ErmF	3000498	protein homolog model	Resistomes & Variants	4	98.5 - 99.62	NO	NO	Bacteroides fragilis; Bacteroides ovatus; Bacteroides thetaiotaomicron	26.00	0.00	26.00	33.97	388.00	154.73	0	0	0	0	N/A	N/A		1632; 921; 1452; 873	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CRP	3000518	protein homolog model	Resistomes & Variants	5	99.05 - 99.52	YES	NO	Citrobacter freundii; Citrobacter youngae; Cronobacter condimenti; Escherichia albertii; Serratia marcescens	6.00	0.00	6.00	21.52	136.20	171.30	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	6	90.18 - 100.0	YES	NO	Citrobacter youngae; Citrobacter freundii; Escherichia coli; Salmonella enterica	151.00	0.00	151.00	20.39	168.00	120.72	0	0	0	0	N/A	N/A		678; 678; 957; 786; 726; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
Escherichia coli acrA	3004043	protein homolog model	Resistomes & Variants	2	91.18 - 91.44	NO	NO	Citrobacter youngae; Citrobacter amalonaticus	3.00	0.00	3.00	18.97	226.50	178.75	0	0	0	0	N/A	N/A		1194; 1194	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
BLMT	3005036	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Burkholderia glumae	168.00	0.00	168.00	39.95	169.00	159.71	0	0	0	0	N/A	N/A		423	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
CfxA3	3003003	protein homolog model	Resistomes & Variants	1	99.07	NO	NO	Bacteroides thetaiotaomicron	2.00	0.00	2.00	23.29	225.00	200.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
