ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
mef(E)	3000614	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	4.00	0.00	4.00	34.90	423.00	138.50	0	0	0	0	N/A	N/A		1212	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
MdtQ	3007682	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	10.00	0.00	10.00	62.15	895.00	118.20	0	0	0	0	N/A	N/A		1440	Outer Membrane Porin (Opr)	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic
qacG	3007015	protein homolog model	Resistomes & Variants	24	35.24 - 49.04	YES	NO	Acinetobacter baumannii; Acinetobacter defluvii; Acinetobacter haemolyticus; Acinetobacter lwoffii; Acinetobacter pittii; Acinetobacter radioresistens; Staphylococcus aureus; Aeromonas hydrophila; Acinetobacter johnsonii; Aeromonas caviae; Alistipes putredinis; Bacteroides fragilis; Bacteroides ovatus; Bacteroides thetaiotaomicron; Phocaeicola vulgatus; Burkholderia cenocepacia; Moraxella osloensis; Klebsiella pneumoniae; Pseudomonas aeruginosa	2804.00	0.00	2804.00	65.49	269.12	171.65	0	0	0	0	N/A	N/A		345; 333; 330; 345; 330; 366; 519; 333; 330; 345; 345; 348; 333; 1182; 345; 345; 345; 345; 345; 345; 345; 345; 330; 642	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	348	40.53 - 99.83	YES	YES	Acinetobacter baumannii; Acinetobacter haemolyticus; Acinetobacter pittii; Aeromonas hydrophila; Aeromonas caviae; Acinetobacter nosocomialis; Acinetobacter johnsonii; Aeromonas enteropelogenes; Alistipes putredinis; Acinetobacter calcoaceticus; Aliarcobacter butzleri; Achromobacter xylosoxidans; Acinetobacter junii; Aeromonas veronii; Comamonas testosteroni; Delftia tsuruhatensis; Bordetella bronchiseptica; Burkholderia contaminans; Cupriavidus campinensis; Bacteroides ovatus; Burkholderia cepacia; Burkholderia glumae; Bordetella hinzii; Burkholderia thailandensis; Bacteroides thetaiotaomicron; Citrobacter freundii; Brucella intermedia; Bacteroides caccae; Bordetella petrii; Burkholderia cenocepacia; Cupriavidus metallidurans; Bordetella pertussis; Bacteroides fragilis; Citrobacter amalonaticus; Burkholderia lata; Enterobacter cloacae; Phocaeicola massiliensis; Phocaeicola vulgatus; Phocaeicola dorei; Enterobacter asburiae; Pseudomonas stutzeri; Escherichia coli; Klebsiella aerogenes; Pseudomonas koreensis; Moraxella osloensis; Klebsiella pneumoniae; Pseudomonas putida; Shewanella putrefaciens; Salmonella enterica; Raoultella planticola; Xanthomonas campestris; Enterobacter roggenkampii; Klebsiella michiganensis; Klebsiella oxytoca; Pseudomonas monteilii; Pseudomonas chlororaphis; Enterobacter hormaechei; Ralstonia pickettii; Parabacteroides distasonis; Pseudomonas brassicacearum; Sphingobium yanoikuyae; Serratia liquefaciens; Rhizobium leguminosarum; Inquilinus limosus; Pseudomonas fluorescens; Thalassospira indica; Klebsiella quasipneumoniae; Pseudomonas mendocina; Leclercia adecarboxylata; Pseudomonas aeruginosa; Stenotrophomonas maltophilia; Enterobacter kobei; Enterobacter cancerogenus; Ralstonia solanacearum; Pseudomonas syringae; Serratia marcescens; Rhodopseudomonas palustris; Laribacter hongkongensis; Nitrosomonas europaea; Ralstonia mannitolilytica; Dechloromonas aromatica	4147.00	0.00	4147.00	15.13	481.42	158.62	0	0	0	0	N/A	N/A		3165; 3195; 3129; 2364; 3150; 3150; 3150; 3129; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3168; 3138; 1800; 3177; 3180; 3180; 3150; 3150; 3150; 3150; 3150; 3150; 3168; 3150; 3150; 3150; 3195; 3150; 3177; 3150; 3168; 3150; 3150; 3099; 3099; 3099; 3177; 3177; 3177; 3177; 3177; 3177; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3216; 3216; 3183; 3183; 3216; 3180; 3165; 3177; 3174; 3180; 3180; 3180; 3177; 2466; 1806; 2406; 3150; 3105; 3150; 3174; 3150; 3105; 3105; 3150; 3150; 3150; 3150; 3150; 3150; 3105; 3150; 3111; 3150; 3150; 3105; 3150; 3150; 3150; 3168; 3150; 3150; 3150; 3105; 3231; 3231; 3231; 3231; 3195; 3231; 3231; 3195; 3231; 3231; 3252; 3252; 3252; 3156; 3156; 3252; 3252; 3252; 3156; 3180; 3186; 3162; 3189; 3105; 3150; 3150; 3150; 3150; 3105; 3105; 3105; 3159; 3186; 3216; 3186; 3186; 3105; 3114; 3270; 3105; 3147; 3186; 3186; 3204; 3219; 3192; 3192; 3252; 3147; 3114; 3159; 3174; 3150; 3237; 3114; 3114; 3114; 3114; 3114; 3147; 3114; 3147; 3147; 3117; 3099; 3099; 3117; 3102; 3102; 3147; 3114; 3114; 3147; 3114; 3138; 3171; 3171; 3135; 3204; 3171; 3138; 3171; 3171; 3135; 3171; 3138; 3171; 2571; 3174; 3153; 3147; 3147; 3099; 3264; 3153; 3147; 3147; 2910; 2673; 3249; 3336; 3114; 3117; 3180; 3153; 3180; 3180; 3153; 3153; 3180; 3180; 3198; 3180; 3153; 3153; 3183; 3180; 3135; 3150; 3135; 3177; 3135; 3114; 3054; 3114; 3153; 3150; 3135; 3114; 3147; 3153; 3123; 3180; 3129; 3114; 3114; 3114; 3153; 3207; 3138; 3138; 3138; 3123; 3117; 3117; 3189; 3189; 3114; 3153; 3114; 3138; 3201; 3201; 3168; 3183; 3183; 3162; 3099; 3147; 4776; 3165; 3180; 3192; 3099; 3099; 3180; 3180; 3180; 3165; 3156; 3171; 3153; 3147; 3147; 3138; 3180; 3144; 3180; 3180; 3180; 3144; 3147; 3180; 3138; 3138; 3135; 3141; 3114; 3144; 4329; 3207; 4479; 3171; 3171; 3171; 2757; 3153; 3114; 3210; 3156; 3210; 3093; 3192; 3135; 3129; 3243; 3237; 3198; 3159; 3198; 3159; 3198; 3159; 3159; 3147; 3207; 3207; 3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	9	99.24 - 100.0	YES	YES	Actinobacillus indolicus; Actinobacillus pleuropneumoniae; Aeromonas caviae; Glaesserella parasuis; Histophilus somni; Pasteurella multocida; Escherichia coli; Salmonella enterica; Klebsiella pneumoniae	412.00	0.00	412.00	33.03	374.44	172.29	0	0	0	0	N/A	N/A		837; 783; 1005; 1641; 915; 1011; 888; 1257; 900	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
vanT gene in vanG cluster	3002972	protein homolog model	Resistomes & Variants	25	32.11 - 48.11	YES	NO	Anaerostipes hadrus; Aeromonas enteropelogenes; Alistipes putredinis; Borrelia miyamotoi; Bacteroides ovatus; Bacteroides caccae; Bacillus pumilus; Collinsella aerofaciens; Phocaeicola massiliensis; Phocaeicola vulgatus; Faecalibacterium prausnitzii; Erysipelatoclostridium ramosum; Parabacteroides distasonis; Phocaeicola dorei	98.00	0.00	98.00	21.41	389.76	162.31	0	0	0	0	N/A	N/A		1164; 1185; 2373; 1101; 2541; 2541; 2493; 1182; 1146; 1146; 2466; 2466; 2466; 2466; 1203; 1206; 1197; 1197; 1203; 1203; 1203; 1206; 1131; 2466; 2466	glycopeptide resistance gene cluster; vanT	glycopeptide antibiotic	antibiotic target alteration
vanG	3002909	protein homolog model	Resistomes & Variants	19	37.25 - 41.38	YES	NO	Anaerostipes hadrus; Acinetobacter calcoaceticus; Citrobacter youngae; Citrobacter freundii; Citrobacter portucalensis; Enterobacter cloacae; Escherichia coli; Faecalibacterium prausnitzii; Raoultella planticola; Klebsiella michiganensis; Klebsiella oxytoca	36.00	0.00	36.00	20.06	221.47	184.80	0	0	0	0	N/A	N/A		1062; 1062; 1137; 1095; 1113; 1233; 1233; 1113; 1101; 1095; 1092; 1095; 1092; 1095; 1098; 1098; 1098; 1098; 1098	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
vanW gene in vanI cluster	3003724	protein homolog model	Resistomes & Variants	9	24.23 - 31.08	YES	NO	Anaerostipes hadrus; Clostridium botulinum; Roseburia hominis; Paeniclostridium sordellii; Eggerthella lenta; Enterocloster clostridioformis; Parvimonas micra	18.00	0.00	18.00	11.32	183.67	139.18	0	0	0	0	N/A	N/A		1497; 1476; 1527; 1374; 1677; 1419; 2217; 1584; 1401	vanW; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
tet(Q)	3000191	protein homolog model	Resistomes & Variants	19	31.38 - 100.0	YES	YES	Anaerostipes hadrus; Alistipes putredinis; Bacteroides caccae; Bacteroides fragilis; Bacteroides ovatus; Phocaeicola vulgatus; Bacteroides thetaiotaomicron; Butyricimonas faecalis; Parabacteroides distasonis; Phocaeicola dorei; Phocaeicola massiliensis; Collinsella aerofaciens; Staphylococcus aureus	124.00	0.00	124.00	26.64	482.05	178.44	0	0	0	0	N/A	N/A		2643; 1974; 1974; 639; 1995; 1974; 2004; 1926; 1974; 1089; 1926; 1995; 1926; 1926; 1926; 1152; 1947; 573; 1956	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
qacJ	3007014	protein homolog model	Resistomes & Variants	46	35.58 - 55.22	YES	YES	Aeromonas hydrophila; Acinetobacter johnsonii; Acinetobacter lwoffii; Burkholderia vietnamiensis; Comamonas testosteroni; Delftia tsuruhatensis; Bacillus thuringiensis; Citrobacter youngae; Citrobacter freundii; Citrobacter portucalensis; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter roggenkampii; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Serratia marcescens; Klebsiella quasipneumoniae; Salmonella enterica; Serratia liquefaciens; Yersinia enterocolitica; Elizabethkingia anophelis; Moraxella osloensis; Raoultella planticola; Listeria innocua; Staphylococcus saprophyticus; Listeria monocytogenes; Enterococcus faecalis; Streptococcus suis; Pseudomonas aeruginosa	268.00	0.00	268.00	56.82	210.04	168.98	0	0	0	0	N/A	N/A		330; 330; 366; 330; 330; 366; 330; 330; 366; 366; 366; 366; 366; 366; 330; 345; 330; 330; 330; 366; 330; 333; 324; 333; 333; 333; 330; 330; 423; 627; 492; 345; 345; 720; 330; 318; 324; 324; 384; 345; 330; 513; 318; 402; 339; 462	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
MOX-12	3006477	protein homolog model	Resistomes & Variants	1	94.52	NO	YES	Aeromonas caviae; Aeromonas hydrophila	76.00	0.00	76.00	29.04	419.00	156.36	0	0	0	0	N/A	N/A		1443	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
CepS	3003553	protein homolog model	Resistomes & Variants	1	96.6	NO	NO	Aeromonas hydrophila	3.00	0.00	3.00	35.30	449.00	185.33	0	0	0	0	N/A	N/A		1272	CepS beta-lactamase	cephalosporin	antibiotic inactivation
rsmA	3005069	protein homolog model	Resistomes & Variants	14	82.26 - 98.36	YES	NO	Aeromonas hydrophila; Aeromonas enteropelogenes; Aeromonas veronii; Pseudomonas stutzeri; Klebsiella pneumoniae; Salmonella enterica; Raoultella planticola; Enterobacter hormaechei; Yersinia pestis; Klebsiella quasipneumoniae; Pseudomonas mendocina; Enterobacter kobei; Providencia rettgeri; Pseudomonas syringae	72.00	0.00	72.00	59.92	122.50	145.18	0	0	0	0	N/A	N/A		189; 189; 189; 186; 213; 186; 186; 243; 228; 186; 186; 333; 186; 189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
tet(C)	3000167	protein homolog model	Resistomes & Variants	3	76.37 - 99.75	YES	YES	Aeromonas hydrophila; Chlamydia suis; Comamonas testosteroni; Cronobacter dublinensis; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella aerogenes; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Pasteurella multocida; Pseudomonas aeruginosa; Salmonella enterica; Stenotrophomonas maltophilia	568.00	0.00	568.00	80.41	1638.33	193.94	0	0	0	0	N/A	N/A		1191; 3471; 1356	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AAC(6')-Ib9	3002580	protein homolog model	Resistomes & Variants	8	94.39 - 100.0	YES	NO	Aeromonas hydrophila; Klebsiella pneumoniae; Pseudomonas aeruginosa; Klebsiella michiganensis	39.00	0.00	39.00	26.26	194.75	156.03	0	0	0	0	N/A	N/A		750; 570; 753; 690; 1044; 642; 627; 780	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
imiH	3003094	protein homolog model	Resistomes & Variants	2	94.86 - 97.64	YES	NO	Aeromonas hydrophila	7.00	0.00	7.00	15.01	114.50	123.55	0	0	0	0	N/A	N/A		765; 762	CphA beta-lactamase	carbapenem	antibiotic inactivation
qacL	3005098	protein homolog model	Resistomes & Variants	8	91.82 - 99.09	YES	YES	Aeromonas hydrophila; Citrobacter amalonaticus; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella michiganensis; Klebsiella quasipneumoniae; Klebsiella pneumoniae; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Salmonella enterica; Serratia marcescens; Vibrio cholerae; Achromobacter xylosoxidans; Aeromonas veronii; Burkholderia cenocepacia; Burkholderia cepacia; Providencia rettgeri; Vibrio parahaemolyticus; Burkholderia vietnamiensis; Laribacter hongkongensis; Citrobacter freundii	62.00	0.00	62.00	66.07	221.75	179.28	0	0	0	0	N/A	N/A		333; 333; 333; 333; 333; 342; 354; 333	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
ArnT	3005053	protein homolog model	Resistomes & Variants	19	42.14 - 98.91	YES	NO	Aeromonas hydrophila; Aeromonas enteropelogenes; Citrobacter freundii; Citrobacter portucalensis; Citrobacter amalonaticus; Escherichia coli; Klebsiella pneumoniae; Raoultella planticola; Enterobacter roggenkampii; Klebsiella oxytoca; Klebsiella michiganensis; Enterobacter hormaechei; Pseudomonas fluorescens; Klebsiella quasipneumoniae; Enterobacter kobei	113.00	0.00	113.00	12.70	212.16	166.02	0	0	0	0	N/A	N/A		1989; 1644; 1659; 1659; 1656; 1656; 1518; 1653; 1656; 1656; 1656; 1656; 1656; 1644; 1656; 1656; 1656; 1656; 1656	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
MCR-3.6	3004503	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Aeromonas hydrophila	4.00	0.00	4.00	34.38	558.00	197.25	0	0	0	0	N/A	N/A		1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
OXA-21	3001416	protein homolog model	Resistomes & Variants	1	100.0	YES	YES	Acinetobacter nosocomialis; Acinetobacter pittii; Aeromonas caviae; Aeromonas veronii; Alcaligenes faecalis; Klebsiella pneumoniae; Laribacter hongkongensis; Proteus mirabilis; Pseudomonas aeruginosa; Pseudomonas monteilii; Pseudomonas putida; Pseudomonas stutzeri	2.00	0.00	2.00	36.47	302.00	201.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-2-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	14	95.65 - 99.63	YES	NO	Acinetobacter baumannii; Acinetobacter nosocomialis; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Pasteurella multocida; Pseudomonas aeruginosa	1669.00	0.00	1669.00	33.67	414.93	172.30	0	0	0	0	N/A	N/A		858; 855; 903; 909; 837; 1035; 912; 1881; 2496; 804; 1344; 1485; 1188; 984	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
vanW gene in vanG cluster	3002965	protein homolog model	Resistomes & Variants	29	31.15 - 32.38	YES	NO	Acinetobacter johnsonii; Acinetobacter junii	233.00	0.00	233.00	43.18	381.41	191.09	0	0	0	0	N/A	N/A		882; 915; 882; 882; 915; 882; 915; 915; 882; 882; 882; 915; 882; 882; 915; 882; 741; 882; 882; 882; 882; 882; 915; 882; 915; 882; 882; 882; 858	vanW; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
OXA-334	3001522	protein homolog model	Resistomes & Variants	3	95.99 - 99.64	YES	NO	Acinetobacter johnsonii	8.00	0.00	8.00	38.75	319.67	195.33	0	0	0	0	N/A	N/A		825; 825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-309	3001504	protein homolog model	Resistomes & Variants	3	96.35 - 99.27	YES	NO	Acinetobacter johnsonii	8.00	0.00	8.00	43.40	358.00	196.11	0	0	0	0	N/A	N/A		825; 825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	4	97.47 - 98.99	NO	YES	Aeromonas caviae; Citrobacter freundii; Escherichia coli; Salmonella enterica	65.00	0.00	65.00	33.61	244.00	107.87	0	0	0	0	N/A	N/A		660; 756; 804; 711	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
OXA-504	3005734	protein homolog model	Resistomes & Variants	6	93.18 - 100.0	YES	NO	Aeromonas caviae	25.00	0.00	25.00	39.73	315.83	184.97	0	0	0	0	N/A	N/A		795; 795; 795; 795; 795; 795	OXA beta-lactamase	penam	antibiotic inactivation
sul4	3004361	protein homolog model	Resistomes & Variants	1	99.65	YES	NO	Aeromonas caviae; Salmonella enterica	2.00	0.00	2.00	17.48	151.00	189.00	0	0	0	0	N/A	N/A		864	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
FosG	3007368	protein homolog model	Resistomes & Variants	5	57.25 - 58.02	YES	NO	Aeromonas caviae	98.00	0.00	98.00	55.96	235.40	183.84	0	0	0	0	N/A	N/A		402; 402; 402; 474; 402	fosfomycin thiol transferase	phosphonic acid antibiotic	antibiotic inactivation
aadA3	3002603	protein homolog model	Resistomes & Variants	2	98.48 - 100.0	NO	NO	Aeromonas caviae; Enterobacter cloacae; Enterobacter roggenkampii	165.00	0.00	165.00	31.05	238.50	133.81	0	0	0	0	N/A	N/A		723; 876	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
cmlB1	3002699	protein homolog model	Resistomes & Variants	1	100.0	YES	YES	Acinetobacter pittii; Aeromonas caviae; Enterobacter cloacae; Pseudomonas aeruginosa; Pseudomonas stutzeri	3.00	0.00	3.00	35.78	453.00	121.67	0	0	0	0	N/A	N/A		1266	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
tet(E)	3000173	protein homolog model	Resistomes & Variants	1	99.75	NO	NO	Aeromonas caviae	4.00	0.00	4.00	16.67	205.00	102.75	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
MCR-3.27	3007253	protein homolog model	Resistomes & Variants	1	99.63	NO	NO	Aeromonas caviae	1.00	0.00	1.00	9.30	151.00	196.00	0	0	0	0	N/A	N/A		1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
MOX-3	3002186	protein homolog model	Resistomes & Variants	1	99.48	NO	NO	Aeromonas caviae	2.00	0.00	2.00	26.28	302.00	201.00	0	0	0	0	N/A	N/A		1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
catB8	3002680	protein homolog model	Resistomes & Variants	2	94.76 - 99.52	NO	YES	Aeromonas caviae; Acinetobacter junii	6.00	0.00	6.00	33.59	322.50	187.50	0	0	0	0	N/A	N/A		660; 1287	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
OXA-420	3003116	protein homolog model	Resistomes & Variants	1	99.22	NO	NO	Acinetobacter towneri	2303.00	0.00	2303.00	94.43	1068.00	161.36	0	0	0	0	N/A	N/A		1131	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penam	antibiotic inactivation
ErmB	3000375	protein homolog model	Resistomes & Variants	13	96.28 - 99.18	YES	YES	Acinetobacter baumannii; Acinetobacter towneri; Streptococcus agalactiae; Streptococcus pyogenes; Escherichia coli; Enterococcus faecium; Streptococcus suis; Streptococcus pasteurianus; Enterococcus faecalis	163.00	0.00	163.00	37.31	297.62	155.31	0	0	0	0	N/A	N/A		753; 810; 810; 783; 807; 723; 738; 792; 738; 726; 795; 768; 855	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
vanH gene in vanB cluster	3002943	protein homolog model	Resistomes & Variants	4	35.99 - 39.49	NO	NO	Alistipes putredinis; Pseudomonas stutzeri; Pseudomonas putida	13.00	0.00	13.00	37.28	369.75	159.44	0	0	0	0	N/A	N/A		996; 996; 987; 990	vanH; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
Acinetobacter baumannii AbaQ	3004574	protein homolog model	Resistomes & Variants	1	97.47	NO	NO	Acinetobacter calcoaceticus	2.00	0.00	2.00	1.46	19.00	35.00	0	0	0	0	N/A	N/A		1305	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
OXA-464	3003620	protein homolog model	Resistomes & Variants	10	96.47 - 100.0	NO	NO	Aliarcobacter butzleri	61.00	0.00	61.00	34.09	260.00	147.97	0	0	0	0	N/A	N/A		762; 768; 762; 762; 762; 762; 762; 762; 762; 762	OXA beta-lactamase	penam	antibiotic inactivation
EreA	3000361	protein homolog model	Resistomes & Variants	2	98.76 - 98.77	NO	NO	Aliarcobacter butzleri; Escherichia coli	14.00	0.00	14.00	34.35	429.50	133.64	0	0	0	0	N/A	N/A		1269; 1233	macrolide esterase	macrolide antibiotic	antibiotic inactivation
AxyY	3004144	protein homolog model	Resistomes & Variants	3	92.82 - 93.4	YES	NO	Achromobacter xylosoxidans	10.00	0.00	10.00	10.88	341.33	140.83	0	0	0	0	N/A	N/A		3138; 3138; 3138	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin	antibiotic efflux
cmlA4	3002694	protein homolog model	Resistomes & Variants	1	99.28	YES	NO	Achromobacter xylosoxidans; Burkholderia cepacia; Enterobacter hormaechei; Klebsiella pneumoniae; Pseudomonas aeruginosa	1.00	0.00	1.00	11.98	151.00	201.00	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
NPS-1	3004239	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Achromobacter xylosoxidans; Providencia rettgeri; Pseudomonas aeruginosa; Pseudomonas stutzeri	4.00	0.00	4.00	46.62	365.00	115.50	0	0	0	0	N/A	N/A		783	NPS beta-lactamase	cephalosporin; penam	antibiotic inactivation
LpsB	3005051	protein homolog model	Resistomes & Variants	2	94.81 - 97.8	NO	NO	Acinetobacter pittii; Acinetobacter baumannii	124.00	0.00	124.00	13.64	153.00	126.66	0	0	0	0	N/A	N/A		1101; 1143	Intrinsic peptide antibiotic resistant Lps	peptide antibiotic	reduced permeability to antibiotic
Acinetobacter baumannii AmvA	3004577	protein homolog model	Resistomes & Variants	3	95.96 - 98.98	NO	NO	Acinetobacter pittii; Acinetobacter baumannii	2872.00	0.00	2872.00	14.45	217.33	144.65	0	0	0	0	N/A	N/A		1419; 1497; 1590	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeJ	3000781	protein homolog model	Resistomes & Variants	1	99.91	NO	NO	Acinetobacter baumannii	3.00	0.00	3.00	9.66	307.00	146.67	0	0	0	0	N/A	N/A		3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
OXA-58	3001611	protein homolog model	Resistomes & Variants	1	98.92	NO	YES	Acinetobacter baumannii	67.00	0.00	67.00	58.69	581.00	145.82	0	0	0	0	N/A	N/A		990	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penam	antibiotic inactivation
aadA5	3002605	protein homolog model	Resistomes & Variants	2	99.62 - 100.0	YES	YES	Acinetobacter baumannii; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Serratia marcescens	149.00	0.00	149.00	50.00	526.50	172.83	0	0	0	0	N/A	N/A		789; 1215	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
tet(B)	3000166	protein homolog model	Resistomes & Variants	2	99.5	NO	NO	Acinetobacter baumannii	2703.00	0.00	2703.00	14.79	190.50	139.88	0	0	0	0	N/A	N/A		1335; 1224	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AAC(3)-IIe	3004621	protein homolog model	Resistomes & Variants	2	98.94 - 98.95	NO	YES	Acinetobacter baumannii; Klebsiella pneumoniae	28.00	0.00	28.00	36.54	352.00	151.13	0	0	0	0	N/A	N/A		954; 984	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
CARB-3	3002242	protein homolog model	Resistomes & Variants	1	99.67	NO	YES	Acinetobacter baumannii; Proteus mirabilis; Salmonella enterica	10.00	0.00	10.00	19.16	219.00	192.90	0	0	0	0	N/A	N/A		1143	CARB beta-lactamase	penam	antibiotic inactivation
adeL	3000620	protein homolog model	Resistomes & Variants	1	99.7	NO	NO	Acinetobacter baumannii	1.00	0.00	1.00	12.74	133.00	193.00	0	0	0	0	N/A	N/A		1044	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
ADC-53	3006433	protein homolog model	Resistomes & Variants	1	99.22	NO	NO	Acinetobacter baumannii	1455.00	0.00	1455.00	16.91	208.00	151.86	0	0	0	0	N/A	N/A		1230	ADC beta-lactamases pending classification for carbapenemase activity	cephalosporin	antibiotic inactivation
